owner,name,fullName,numberOfStars,country,language
HubSpot,vex,HubSpot/vex,6633,us,CSS
BlackrockDigital,startbootstrap,BlackrockDigital/startbootstrap,6619,us,HTML
attic-labs,noms,attic-labs/noms,6596,us,Go
facebook,KVOController,facebook/KVOController,6588,us,Objective-C
auchenberg,volkswagen,auchenberg/volkswagen,6588,us,JavaScript
adamwdraper,Numeral-js,adamwdraper/Numeral-js,6579,us,JavaScript
davatron5000,FitText.js,davatron5000/FitText.js,6560,us,HTML
Netflix,pollyjs,Netflix/pollyjs,6545,us,JavaScript
gunthercox,ChatterBot,gunthercox/ChatterBot,6544,us,Python
gleitz,howdoi,gleitz/howdoi,6540,us,Python
Microsoft,reactxp,Microsoft/reactxp,6529,us,TypeScript
andymccurdy,redis-py,andymccurdy/redis-py,6514,us,Python
pcottle,learnGitBranching,pcottle/learnGitBranching,6509,us,JavaScript
FormidableLabs,radium,FormidableLabs/radium,6508,us,JavaScript
apple,darwin-xnu,apple/darwin-xnu,6491,us,C
lengstrom,fast-style-transfer,lengstrom/fast-style-transfer,6486,us,Python
ramsey,uuid,ramsey/uuid,6483,us,PHP
rt2zz,redux-persist,rt2zz/redux-persist,6472,us,JavaScript
briangonzalez,jquery.adaptive-backgrounds.js,briangonzalez/jquery.adaptive-backgrounds.js,6451,us,JavaScript
graphql,graphiql,graphql/graphiql,6449,us,JavaScript
IFTTT,JazzHands,IFTTT/JazzHands,6446,us,Objective-C
brianc,node-postgres,brianc/node-postgres,6446,us,JavaScript
gravitational,teleport,gravitational/teleport,6436,us,Go
jverkoey,nimbus,jverkoey/nimbus,6432,us,Objective-C
alexanderepstein,Bash-Snippets,alexanderepstein/Bash-Snippets,6430,us,Shell
apple,swift-package-manager,apple/swift-package-manager,6429,us,Swift
keon,awesome-nlp,keon/awesome-nlp,6420,us,
MatthewYork,DateTools,MatthewYork/DateTools,6419,us,Objective-C
wesm,pydata-book,wesm/pydata-book,6415,us,Jupyter Notebook
brendangregg,FlameGraph,brendangregg/FlameGraph,6404,us,Perl
codecombat,codecombat,codecombat/codecombat,6388,us,CoffeeScript
mleibman,SlickGrid,mleibman/SlickGrid,6386,us,JavaScript
NVIDIA,nvidia-docker,NVIDIA/nvidia-docker,6385,us,Makefile
mailchimp,email-blueprints,mailchimp/email-blueprints,6380,us,
acdlite,react-fiber-architecture,acdlite/react-fiber-architecture,6365,us,
HubSpot,odometer,HubSpot/odometer,6354,us,CSS
davidsonfellipe,awesome-wpo,davidsonfellipe/awesome-wpo,6348,us,
facebook,react-360,facebook/react-360,6339,us,JavaScript
aspnet,EntityFrameworkCore,aspnet/EntityFrameworkCore,6329,us,C#
