owner,name,fullName,numberOfStars,location,country,languages,language,totalNumberOfCommits,ownerURL,languagesURL,contributorsURL
mgcrea,angular-strap,mgcrea/angular-strap,6014,"Paris, France",fr,"JavaScript,HTML",JavaScript,1241,https://api.github.com/users/mgcrea,https://api.github.com/repos/mgcrea/angular-strap/languages,https://api.github.com/repos/mgcrea/angular-strap/contributors
jedisct1,libsodium,jedisct1/libsodium,5948,"Paris, France",fr,"C,Objective-C,Assembly,C++,M4,Shell,Makefile,Smarty,Python,CMake,Batchfile,PHP,Visual Basic",C,3449,https://api.github.com/users/jedisct1,https://api.github.com/repos/jedisct1/libsodium/languages,https://api.github.com/repos/jedisct1/libsodium/contributors
Zizaco,entrust,Zizaco/entrust,5859,"Lille, France",fr,"PHP,HTML",PHP,542,https://api.github.com/users/Zizaco,https://api.github.com/repos/Zizaco/entrust/languages,https://api.github.com/repos/Zizaco/entrust/contributors
FaridSafi,react-native-gifted-chat,FaridSafi/react-native-gifted-chat,5856,"Paris, France",fr,"JavaScript,Objective-C,Python,Java,Shell",JavaScript,874,https://api.github.com/users/FaridSafi,https://api.github.com/repos/FaridSafi/react-native-gifted-chat/languages,https://api.github.com/repos/FaridSafi/react-native-gifted-chat/contributors
Solido,awesome-flutter,Solido/awesome-flutter,5750,France,fr,,,728,https://api.github.com/users/Solido,https://api.github.com/repos/Solido/awesome-flutter/languages,https://api.github.com/repos/Solido/awesome-flutter/contributors
ninenines,cowboy,ninenines/cowboy,5141,France,fr,"Erlang,Makefile,Python",Erlang,1906,https://api.github.com/users/ninenines,https://api.github.com/repos/ninenines/cowboy/languages,https://api.github.com/repos/ninenines/cowboy/contributors
teh-cmc,go-internals,teh-cmc/go-internals,5082,"Paris, France",fr,"Go,Shell,Makefile",Go,23,https://api.github.com/users/teh-cmc,https://api.github.com/repos/teh-cmc/go-internals/languages,https://api.github.com/repos/teh-cmc/go-internals/contributors
gpakosz,.tmux,gpakosz/.tmux,5080,"Nantes, France",fr,,,242,https://api.github.com/users/gpakosz,https://api.github.com/repos/gpakosz/.tmux/languages,https://api.github.com/repos/gpakosz/.tmux/contributors
benoitc,gunicorn,benoitc/gunicorn,5065,"Creil, France",fr,"Python,Makefile",Python,2695,https://api.github.com/users/benoitc,https://api.github.com/repos/benoitc/gunicorn/languages,https://api.github.com/repos/benoitc/gunicorn/contributors
dieulot,instantclick,dieulot/instantclick,4921,France,fr,"JavaScript,HTML,PHP,Makefile,CSS",JavaScript,416,https://api.github.com/users/dieulot,https://api.github.com/repos/dieulot/instantclick/languages,https://api.github.com/repos/dieulot/instantclick/contributors
traex,RippleEffect,traex/RippleEffect,4705,"Paris, France",fr,Java,Java,210,https://api.github.com/users/traex,https://api.github.com/repos/traex/RippleEffect/languages,https://api.github.com/repos/traex/RippleEffect/contributors
julienXX,terminal-notifier,julienXX/terminal-notifier,4650,"Paris, France",fr,"Objective-C,Ruby",Objective-C,278,https://api.github.com/users/julienXX,https://api.github.com/repos/julienXX/terminal-notifier/languages,https://api.github.com/repos/julienXX/terminal-notifier/contributors
ACRA,acra,ACRA/acra,4509,France,fr,Java,Java,1400,https://api.github.com/users/ACRA,https://api.github.com/repos/ACRA/acra/languages,https://api.github.com/repos/ACRA/acra/contributors
algolia,places,algolia/places,4452,"SF, Paris",fr,"JavaScript,Shell,CSS",JavaScript,808,https://api.github.com/users/algolia,https://api.github.com/repos/algolia/places/languages,https://api.github.com/repos/algolia/places/contributors
vvo,gifify,vvo/gifify,4407,"Paris, france",fr,JavaScript,JavaScript,219,https://api.github.com/users/vvo,https://api.github.com/repos/vvo/gifify/languages,https://api.github.com/repos/vvo/gifify/contributors
yannickcr,eslint-plugin-react,yannickcr/eslint-plugin-react,4401,"Paris, France",fr,JavaScript,JavaScript,2124,https://api.github.com/users/yannickcr,https://api.github.com/repos/yannickcr/eslint-plugin-react/languages,https://api.github.com/repos/yannickcr/eslint-plugin-react/contributors
fpillet,NSLogger,fpillet/NSLogger,4338,"Antibes, France",fr,"Objective-C,Java,Swift,C++,Ruby",Objective-C,859,https://api.github.com/users/fpillet,https://api.github.com/repos/fpillet/NSLogger/languages,https://api.github.com/repos/fpillet/NSLogger/contributors
shipitjs,shipit,shipitjs/shipit,4322,Paris,fr,JavaScript,JavaScript,304,https://api.github.com/users/shipitjs,https://api.github.com/repos/shipitjs/shipit/languages,https://api.github.com/repos/shipitjs/shipit/contributors
ornicar,lila,ornicar/lila,4303,"Paris, France",fr,"Scala,TypeScript,HTML,CSS,JavaScript,Java,Shell,Python,PowerShell,Ruby,Batchfile",Scala,29689,https://api.github.com/users/ornicar,https://api.github.com/repos/ornicar/lila/languages,https://api.github.com/repos/ornicar/lila/contributors
Xfennec,progress,Xfennec/progress,4183,"Nantes, France",fr,"C,Roff,Makefile",C,243,https://api.github.com/users/Xfennec,https://api.github.com/repos/Xfennec/progress/languages,https://api.github.com/repos/Xfennec/progress/contributors
castorflex,SmoothProgressBar,castorflex/SmoothProgressBar,4083,"Paris, France",fr,Java,Java,269,https://api.github.com/users/castorflex,https://api.github.com/repos/castorflex/SmoothProgressBar/languages,https://api.github.com/repos/castorflex/SmoothProgressBar/contributors
sarcadass,granim.js,sarcadass/granim.js,4040,"Paris, France",fr,"JavaScript,HTML",JavaScript,85,https://api.github.com/users/sarcadass,https://api.github.com/repos/sarcadass/granim.js/languages,https://api.github.com/repos/sarcadass/granim.js/contributors
mledoze,countries,mledoze/countries,3910,"Paris, France",fr,"PHP,Shell,JavaScript",PHP,652,https://api.github.com/users/mledoze,https://api.github.com/repos/mledoze/countries/languages,https://api.github.com/repos/mledoze/countries/contributors
n1nj4sec,pupy,n1nj4sec/pupy,3884,France,fr,"Python,C,Shell,Go,C++,Makefile,JavaScript,Dockerfile,HTML",Python,2535,https://api.github.com/users/n1nj4sec,https://api.github.com/repos/n1nj4sec/pupy/languages,https://api.github.com/repos/n1nj4sec/pupy/contributors
wallix,awless,wallix/awless,3873,France,fr,"Go,Shell,HTML,Makefile",Go,1434,https://api.github.com/users/wallix,https://api.github.com/repos/wallix/awless/languages,https://api.github.com/repos/wallix/awless/contributors
AliSoftware,OHHTTPStubs,AliSoftware/OHHTTPStubs,3862,"Rennes, France",fr,"Objective-C,Swift,Shell,Ruby,C",Objective-C,792,https://api.github.com/users/AliSoftware,https://api.github.com/repos/AliSoftware/OHHTTPStubs/languages,https://api.github.com/repos/AliSoftware/OHHTTPStubs/contributors
happypoulp,redux-tutorial,happypoulp/redux-tutorial,3762,"Paris, France",fr,JavaScript,JavaScript,278,https://api.github.com/users/happypoulp,https://api.github.com/repos/happypoulp/redux-tutorial/languages,https://api.github.com/repos/happypoulp/redux-tutorial/contributors
cjdelisle,cjdns,cjdelisle/cjdns,3696,Paris France,fr,"Assembly,C,Python,Shell,C++,JavaScript,Objective-C,PHP,Lua,Makefile,Emacs Lisp,Perl,Batchfile,CMake,M4,HTML,Objective-C++,DTrace,Swift",Assembly,4862,https://api.github.com/users/cjdelisle,https://api.github.com/repos/cjdelisle/cjdns/languages,https://api.github.com/repos/cjdelisle/cjdns/contributors
wallabag,wallabag,wallabag/wallabag,3639,France,fr,"PHP,HTML,CSS,JavaScript,Shell,Ruby,Makefile,Dockerfile",PHP,4474,https://api.github.com/users/wallabag,https://api.github.com/repos/wallabag/wallabag/languages,https://api.github.com/repos/wallabag/wallabag/contributors
processone,ejabberd,processone/ejabberd,3635,"Paris, France",fr,"Erlang,Elixir,Shell,Perl,M4,NSIS,Makefile,CSS,Python,JavaScript,Lua,Batchfile",Erlang,6846,https://api.github.com/users/processone,https://api.github.com/repos/processone/ejabberd/languages,https://api.github.com/repos/processone/ejabberd/contributors
JoanZapata,android-iconify,JoanZapata/android-iconify,3590,Paris,fr,Java,Java,401,https://api.github.com/users/JoanZapata,https://api.github.com/repos/JoanZapata/android-iconify/languages,https://api.github.com/repos/JoanZapata/android-iconify/contributors
fzaninotto,uptime,fzaninotto/uptime,3465,"Nancy, France",fr,"JavaScript,CSS,Makefile",JavaScript,625,https://api.github.com/users/fzaninotto,https://api.github.com/repos/fzaninotto/uptime/languages,https://api.github.com/repos/fzaninotto/uptime/contributors
x0rz,EQGRP,x0rz/EQGRP,3449,France,fr,"Perl,Shell,Python,Roff,PLSQL,Makefile,Standard ML,JavaScript,CSS,HTML,1C Enterprise",Perl,33,https://api.github.com/users/x0rz,https://api.github.com/repos/x0rz/EQGRP/languages,https://api.github.com/repos/x0rz/EQGRP/contributors
xviniette,FlappyLearning,xviniette/FlappyLearning,3441,"France, Montpellier",fr,"JavaScript,HTML",JavaScript,30,https://api.github.com/users/xviniette,https://api.github.com/repos/xviniette/FlappyLearning/languages,https://api.github.com/repos/xviniette/FlappyLearning/contributors
ctjhoa,rust-learning,ctjhoa/rust-learning,3432,Paris,fr,,,580,https://api.github.com/users/ctjhoa,https://api.github.com/repos/ctjhoa/rust-learning/languages,https://api.github.com/repos/ctjhoa/rust-learning/contributors
smalot,bootstrap-datetimepicker,smalot/bootstrap-datetimepicker,3338,France,fr,"JavaScript,CSS,HTML,Shell",JavaScript,504,https://api.github.com/users/smalot,https://api.github.com/repos/smalot/bootstrap-datetimepicker/languages,https://api.github.com/repos/smalot/bootstrap-datetimepicker/contributors
JrCs,docker-letsencrypt-nginx-proxy-companion,JrCs/docker-letsencrypt-nginx-proxy-companion,3237,France,fr,"Shell,Dockerfile",Shell,336,https://api.github.com/users/JrCs,https://api.github.com/repos/JrCs/docker-letsencrypt-nginx-proxy-companion/languages,https://api.github.com/repos/JrCs/docker-letsencrypt-nginx-proxy-companion/contributors
lewagon,dotfiles,lewagon/dotfiles,3231,Paris & more,fr,"Shell,Vim script",Shell,260,https://api.github.com/users/lewagon,https://api.github.com/repos/lewagon/dotfiles/languages,https://api.github.com/repos/lewagon/dotfiles/contributors
aurelhubert,ahbottomnavigation,aurelhubert/ahbottomnavigation,3207,"Rennes, France",fr,Java,Java,336,https://api.github.com/users/aurelhubert,https://api.github.com/repos/aurelhubert/ahbottomnavigation/languages,https://api.github.com/repos/aurelhubert/ahbottomnavigation/contributors
