owner,name,fullName,numberOfStars,location,country,languages,language,totalNumberOfCommits,ownerURL,languagesURL,contributorsURL
davidjbradshaw,iframe-resizer,davidjbradshaw/iframe-resizer,3489,London,gb,"JavaScript,HTML,CSS",JavaScript,1153,https://api.github.com/users/davidjbradshaw,https://api.github.com/repos/davidjbradshaw/iframe-resizer/languages,https://api.github.com/repos/davidjbradshaw/iframe-resizer/contributors
gaearon,react-transform-boilerplate,gaearon/react-transform-boilerplate,3475,"London, UK",gb,"JavaScript,HTML",JavaScript,80,https://api.github.com/users/gaearon,https://api.github.com/repos/gaearon/react-transform-boilerplate/languages,https://api.github.com/repos/gaearon/react-transform-boilerplate/contributors
Ahmed-Ali,JSONExport,Ahmed-Ali/JSONExport,3469,London,gb,Swift,Swift,270,https://api.github.com/users/Ahmed-Ali,https://api.github.com/repos/Ahmed-Ali/JSONExport/languages,https://api.github.com/repos/Ahmed-Ali/JSONExport/contributors
cesarferreira,dryrun,cesarferreira/dryrun,3462,"London, UK",gb,Ruby,Ruby,263,https://api.github.com/users/cesarferreira,https://api.github.com/repos/cesarferreira/dryrun/languages,https://api.github.com/repos/cesarferreira/dryrun/contributors
jgthms,web-design-in-4-minutes,jgthms/web-design-in-4-minutes,3460,London,gb,"HTML,CSS",HTML,15,https://api.github.com/users/jgthms,https://api.github.com/repos/jgthms/web-design-in-4-minutes/languages,https://api.github.com/repos/jgthms/web-design-in-4-minutes/contributors
weavejester,compojure,weavejester/compojure,3454,"London, UK",gb,"Clojure,HTML",Clojure,1041,https://api.github.com/users/weavejester,https://api.github.com/repos/weavejester/compojure/languages,https://api.github.com/repos/weavejester/compojure/contributors
searchkit,searchkit,searchkit/searchkit,3438,"London, UK",gb,"TypeScript,CSS,JavaScript,Shell,HTML",TypeScript,1675,https://api.github.com/users/searchkit,https://api.github.com/repos/searchkit/searchkit/languages,https://api.github.com/repos/searchkit/searchkit/contributors
thoughtbot,Argo,thoughtbot/Argo,3390,USA & London,gb,"Swift,Shell,Ruby,Objective-C,Vim script",Swift,457,https://api.github.com/users/thoughtbot,https://api.github.com/repos/thoughtbot/Argo/languages,https://api.github.com/repos/thoughtbot/Argo/contributors
jgilfelt,chuck,jgilfelt/chuck,3370,"London, United Kingdom",gb,Java,Java,239,https://api.github.com/users/jgilfelt,https://api.github.com/repos/jgilfelt/chuck/languages,https://api.github.com/repos/jgilfelt/chuck/contributors
chrisbanes,ActionBar-PullToRefresh,chrisbanes/ActionBar-PullToRefresh,3278,"London, UK",gb,"Java,Groovy",Java,500,https://api.github.com/users/chrisbanes,https://api.github.com/repos/chrisbanes/ActionBar-PullToRefresh/languages,https://api.github.com/repos/chrisbanes/ActionBar-PullToRefresh/contributors
domchristie,turndown,domchristie/turndown,3272,London,gb,"HTML,JavaScript",HTML,475,https://api.github.com/users/domchristie,https://api.github.com/repos/domchristie/turndown/languages,https://api.github.com/repos/domchristie/turndown/contributors
s16h,py-must-watch,s16h/py-must-watch,3239,"London, United Kingdom",gb,"HTML,Python,JavaScript,CSS",HTML,235,https://api.github.com/users/s16h,https://api.github.com/repos/s16h/py-must-watch/languages,https://api.github.com/repos/s16h/py-must-watch/contributors
bizz84,SwiftyStoreKit,bizz84/SwiftyStoreKit,3232,London,gb,"Swift,Objective-C,Ruby,Shell",Swift,771,https://api.github.com/users/bizz84,https://api.github.com/repos/bizz84/SwiftyStoreKit/languages,https://api.github.com/repos/bizz84/SwiftyStoreKit/contributors
thoughtbot,suspenders,thoughtbot/suspenders,3220,USA & London,gb,"Ruby,HTML,Shell,CSS",Ruby,992,https://api.github.com/users/thoughtbot,https://api.github.com/repos/thoughtbot/suspenders/languages,https://api.github.com/repos/thoughtbot/suspenders/contributors
gontovnik,DGElasticPullToRefresh,gontovnik/DGElasticPullToRefresh,3214,"London, United Kingdom",gb,"Swift,Ruby",Swift,47,https://api.github.com/users/gontovnik,https://api.github.com/repos/gontovnik/DGElasticPullToRefresh/languages,https://api.github.com/repos/gontovnik/DGElasticPullToRefresh/contributors
ivacf,archi,ivacf/archi,3206,London,gb,Java,Java,41,https://api.github.com/users/ivacf,https://api.github.com/repos/ivacf/archi/languages,https://api.github.com/repos/ivacf/archi/contributors
soulwire,sketch.js,soulwire/sketch.js,3203,London,gb,"JavaScript,HTML,CSS",JavaScript,249,https://api.github.com/users/soulwire,https://api.github.com/repos/soulwire/sketch.js/languages,https://api.github.com/repos/soulwire/sketch.js/contributors
o1lab,xmysql,o1lab/xmysql,3168,"London, United Kingdom",gb,"JavaScript,Shell",JavaScript,343,https://api.github.com/users/o1lab,https://api.github.com/repos/o1lab/xmysql/languages,https://api.github.com/repos/o1lab/xmysql/contributors
