owner,name,fullName,numberOfStars,country,language
chandlerprall,jsencrypt,chandlerprall/jsencrypt,1523,us,JavaScript
hack4impact,angularFire,hack4impact/angularFire,1523,us,Python
AngularClass,fmt,AngularClass/fmt,1521,us,HTML
facebook,design-patterns-in-ruby,facebook/design-patterns-in-ruby,1520,us,JavaScript
piemonte,redux-promise,piemonte/redux-promise,1520,us,Objective-C
danielfrg,python-ftfy,danielfrg/python-ftfy,1520,us,C
Microsoft,validate.js,Microsoft/validate.js,1520,us,C#
meltingice,python_koans,meltingice/python_koans,1519,us,JavaScript
FreeCodeCamp,Windows-driver-samples,FreeCodeCamp/Windows-driver-samples,1519,us,
databricks,Responder,databricks/Responder,1519,us,
n33,aws-sam-local,n33/aws-sam-local,1518,us,JavaScript
heroku,thyme,heroku/thyme,1518,us,Ruby
kelseyhightower,failsafe,kelseyhightower/failsafe,1518,us,Go
lockitron,practical-pytorch,lockitron/practical-pytorch,1517,us,Ruby
share,ffjson,share/ffjson,1517,us,JavaScript
johnpolacek,Mining-the-Social-Web-2nd-Edition,johnpolacek/Mining-the-Social-Web-2nd-Edition,1517,us,JavaScript
ttlequals0,capybara-webkit,ttlequals0/capybara-webkit,1517,us,Shell
Hextris,accessibilityjs,Hextris/accessibilityjs,1517,us,JavaScript
share,device-year-class,share/device-year-class,1516,us,JavaScript
amayne,github-services,amayne/github-services,1516,us,Swift
Microsoft,clojure-cookbook,Microsoft/clojure-cookbook,1516,us,TeX
FreeCodeCamp,foresight.js,FreeCodeCamp/foresight.js,1514,us,
KyleAMathews,Projects-Solutions,KyleAMathews/Projects-Solutions,1512,us,CoffeeScript
kaimallea,lost,kaimallea/lost,1511,us,JavaScript
socraticorg,react-dom-stream,socraticorg/react-dom-stream,1511,us,
facebook,awesome-ctf,facebook/awesome-ctf,1510,us,JavaScript
shahruz,algorithms_and_data_structures,shahruz/algorithms_and_data_structures,1510,us,Objective-C
Manishearth,myLG,Manishearth/myLG,1509,us,Rust
udacity,pnotify,udacity/pnotify,1509,us,
mitchellh,ClangFormat-Xcode,mitchellh/ClangFormat-Xcode,1508,us,Ruby
codeclimate,scss-lint,codeclimate/scss-lint,1508,us,Ruby
FasterXML,uniform,FasterXML/uniform,1508,us,Java
HazyResearch,kotterknife,HazyResearch/kotterknife,1507,us,Shell
Yelp,SwipeCellKit,Yelp/SwipeCellKit,1507,us,Python
vmware,gizzard,vmware/gizzard,1506,us,Python
addyosmani,scalpel,addyosmani/scalpel,1504,us,JavaScript
krishnasrinivas,pg_search,krishnasrinivas/pg_search,1503,us,JavaScript
dfcb,dynet,dfcb/dynet,1503,us,JavaScript
aldeed,PDTSimpleCalendar,aldeed/PDTSimpleCalendar,1502,us,JavaScript
vpulim,v2ex,vpulim/v2ex,1502,us,JavaScript
theforeman,react-notification-system,theforeman/react-notification-system,1502,us,Ruby
udacity,ShareKit,udacity/ShareKit,1501,us,
xamarin,RestApiTutorial.com,xamarin/RestApiTutorial.com,1501,us,C#
jackpal,the-backdoor-factory,jackpal/the-backdoor-factory,1500,us,Java
Firebase,Swift-Community-Best-Practices,Firebase/Swift-Community-Best-Practices,1499,us,JavaScript
RailsApps,Disk,RailsApps/Disk,1499,us,Ruby
xmartlabs,PINCache,xmartlabs/PINCache,1499,us,Swift
jasonlong,pipeline,jasonlong/pipeline,1497,us,CSS
mperham,nuclear-js,mperham/nuclear-js,1497,us,Go
vendocrat,spread,vendocrat/spread,1496,us,CSS
sberrevoets,infinity,sberrevoets/infinity,1495,us,Swift
ankane,kite,ankane/kite,1494,us,JavaScript
szilard,textql,szilard/textql,1494,us,R
facebook,habitica,facebook/habitica,1491,us,C++
khan4019,syntaxhighlighter,khan4019/syntaxhighlighter,1490,us,HTML
dmauro,gitflow-avh,dmauro/gitflow-avh,1490,us,CoffeeScript
hadley,react-redux-form,hadley/react-redux-form,1490,us,R
lsegal,elasticsearch-gmail,lsegal/elasticsearch-gmail,1489,us,Ruby
kilianc,isomer,kilianc/isomer,1488,us,CSS
claritylab,GoJS,claritylab/GoJS,1487,us,Java
lawloretienne,wait-for-it,lawloretienne/wait-for-it,1487,us,Java
mkeeter,TMCache,mkeeter/TMCache,1487,us,C++
smashingboxes,hyde,smashingboxes/hyde,1486,us,JavaScript
facebook,Laravel-5-Generators-Extended,facebook/Laravel-5-Generators-Extended,1486,us,Lua
cowboyd,js-ipfs,cowboyd/js-ipfs,1486,us,C++
vuejs,SBShortcutMenuSimulator,vuejs/SBShortcutMenuSimulator,1484,us,JavaScript
lmacken,HAP-NodeJS,lmacken/HAP-NodeJS,1482,us,Python
TuSimple,mochiweb,TuSimple/mochiweb,1481,us,Python
madrobby,flummox,madrobby/flummox,1481,us,JavaScript
kevana,messenger,kevana/messenger,1480,us,JavaScript
collectiveidea,allennlp,collectiveidea/allennlp,1479,us,Ruby
jpetazzo,vue-touch,jpetazzo/vue-touch,1479,us,Shell
twitter,EffectiveAndroid,twitter/EffectiveAndroid,1479,us,C++
joefitzgerald,pgcli,joefitzgerald/pgcli,1478,us,CoffeeScript
tommcfarlin,YapAnimator,tommcfarlin/YapAnimator,1478,us,PHP
wit-ai,react-d3,wit-ai/react-d3,1478,us,JavaScript
heroiclabs,tilt,heroiclabs/tilt,1478,us,Go
swaggerhub-config,iOS-Framework,swaggerhub-config/iOS-Framework,1478,us,
mikeflynn,clap-rs,mikeflynn/clap-rs,1477,us,JavaScript
cgross,webgl-globe,cgross/webgl-globe,1476,us,CSS
mouse0270,androidTutorialForBeginners,mouse0270/androidTutorialForBeginners,1476,us,JavaScript
FB55,RZTransitions,FB55/RZTransitions,1476,us,JavaScript
Ramotion,ng-demos,Ramotion/ng-demos,1476,us,
tjanczuk,SwiftHTTP,tjanczuk/SwiftHTTP,1476,us,C++
samizdatco,orchard,samizdatco/orchard,1475,us,JavaScript
openresty,bond,openresty/bond,1474,us,Perl
GBKS,source-map-explorer,GBKS/source-map-explorer,1473,us,HTML
jlongster,DL4NLP,jlongster/DL4NLP,1473,us,JavaScript
Azure,ggplot2,Azure/ggplot2,1473,us,C#
bassjobsen,facebook-page-post-scraper,bassjobsen/facebook-page-post-scraper,1472,us,JavaScript
thoughtbot,FastttCamera,thoughtbot/FastttCamera,1472,us,Objective-C
PayPal,python-twitter,PayPal/python-twitter,1472,us,JavaScript
gowong,swagger-php,gowong/swagger-php,1471,us,Java
mattrajca,Colorful,mattrajca/Colorful,1470,us,
schambers,rouge,schambers/rouge,1469,us,C#
kanwei,CWStatusBarNotification,kanwei/CWStatusBarNotification,1467,us,Ruby
felixrieseberg,letsencrypt-win-simple,felixrieseberg/letsencrypt-win-simple,1467,us,JavaScript
Microsoft,learnopencv,Microsoft/learnopencv,1466,us,TypeScript
jsdf,atlas,jsdf/atlas,1465,us,JavaScript
igrigorik,LeetCode_Swift,igrigorik/LeetCode_Swift,1464,us,Ruby
overshard,angular2-jwt,overshard/angular2-jwt,1463,us,
Originate,gmail.js,Originate/gmail.js,1463,us,Cucumber
wincent,high_voltage,wincent/high_voltage,1461,us,Ruby
lanayotech,recast,lanayotech/recast,1460,us,Objective-C
github,swifter,github/swifter,1459,us,CSS
twitterdev,isomorphic-react-example,twitterdev/isomorphic-react-example,1459,us,Swift
mojombo,PunchClock,mojombo/PunchClock,1459,us,Ruby
yhat,rewind,yhat/rewind,1459,us,Go
jaredhanson,nconf,jaredhanson/nconf,1458,us,JavaScript
Netflix,ink,Netflix/ink,1457,us,Python
jimbojsb,Quake,jimbojsb/Quake,1456,us,Objective-C
twitter,awesome-elasticsearch,twitter/awesome-elasticsearch,1455,us,Ruby
madisonmay,ZLSwipeableViewSwift,madisonmay/ZLSwipeableViewSwift,1455,us,Python
spulec,sisyphus,spulec/sisyphus,1455,us,Python
goodfeli,GiphyAPI,goodfeli/GiphyAPI,1454,us,Python
ParsePlatform,coala,ParsePlatform/coala,1454,us,JavaScript
dpkp,webcamjs,dpkp/webcamjs,1454,us,Python
photo,ArchiSteamFarm,photo/ArchiSteamFarm,1453,us,JavaScript
lukeed,faraday,lukeed/faraday,1453,us,JavaScript
jwilder,carbon,jwilder/carbon,1452,us,Go
dequelabs,apostrophe,dequelabs/apostrophe,1452,us,JavaScript
mikeal,subway,mikeal/subway,1452,us,JavaScript
jmschrei,WobbleView,jmschrei/WobbleView,1452,us,Python
mmcloughlin,himawari.js,mmcloughlin/himawari.js,1451,us,Go
boctor,zazu,boctor/zazu,1451,us,Objective-C
zero-db,LifetimeTracker,zero-db/LifetimeTracker,1450,us,Python
EsotericSoftware,Gloss,EsotericSoftware/Gloss,1450,us,C#
reenhanced,docker-ipsec-vpn-server,reenhanced/docker-ipsec-vpn-server,1448,us,Ruby
joshgeller,awesome-atom,joshgeller/awesome-atom,1447,us,JavaScript
paulirish,jrswizzle,paulirish/jrswizzle,1447,us,JavaScript
junyanz,node-amqp,junyanz/node-amqp,1447,us,Jupyter Notebook
blynkkk,OpenSubdiv,blynkkk/OpenSubdiv,1446,us,C++
Microsoft,animatable,Microsoft/animatable,1446,us,C++
mhart,specter,mhart/specter,1445,us,
coleifer,scikit-learn-videos,coleifer/scikit-learn-videos,1444,us,Python
yahoo,flight,yahoo/flight,1444,us,Objective-C
simplebits,react-router-transition,simplebits/react-router-transition,1444,us,PHP
PayPal,django-haystack,PayPal/django-haystack,1443,us,PHP
schneems,Hello-World,schneems/Hello-World,1443,us,Ruby
Netflix,spark,Netflix/spark,1442,us,Java
mvillaloboz,Today-Scripts,mvillaloboz/Today-Scripts,1442,us,
patriciogonzalezvivo,yajl,patriciogonzalezvivo/yajl,1442,us,GLSL
gitblit,scenic,gitblit/scenic,1442,us,Java
vuejs,miller,vuejs/miller,1440,us,HTML
threatstream,hashids.js,threatstream/hashids.js,1439,us,Shell
isaacs,databus,isaacs/databus,1438,us,JavaScript
rasbt,vim-instant-markdown,rasbt/vim-instant-markdown,1436,us,Python
okor,please-wait,okor/please-wait,1435,us,JavaScript
devinus,go-metrics,devinus/go-metrics,1435,us,Elixir
junhyukoh,pika,junhyukoh/pika,1434,us,
lyft,algebird,lyft/algebird,1434,us,Java
yhat,i2cdevlib,yhat/i2cdevlib,1434,us,Python
pburtchaell,grunticon,pburtchaell/grunticon,1433,us,JavaScript
ChiperSoft,python-scraping,ChiperSoft/python-scraping,1433,us,
twitter,Identity,twitter/Identity,1433,us,Objective-C
jxnblk,python-cookbook,jxnblk/python-cookbook,1433,us,JavaScript
mrvautin,pytrader,mrvautin/pytrader,1433,us,JavaScript
mkchoi212,ASCIImage,mkchoi212/ASCIImage,1432,us,
mattt,react-stockcharts,mattt/react-stockcharts,1429,us,Objective-C
btford,MaterialProgressBar,btford/MaterialProgressBar,1428,us,JavaScript
technicalpickles,coconut,technicalpickles/coconut,1427,us,Ruby
nathanmarz,swift-protobuf,nathanmarz/swift-protobuf,1427,us,Clojure
rafrex,c,rafrex/c,1426,us,JavaScript
mauricecruz,anonymouth,mauricecruz/anonymouth,1425,us,CSS
box,post-rfc,box/post-rfc,1424,us,PHP
hashicorp,go-chart,hashicorp/go-chart,1423,us,Ruby
leafo,react-patterns,leafo/react-patterns,1422,us,Lua
alex-sherman,reactable,alex-sherman/reactable,1421,us,Python
mgechev,angular2-rxjs-chat,mgechev/angular2-rxjs-chat,1421,us,
letsgetrandy,colorization,letsgetrandy/colorization,1420,us,JavaScript
travisjeffery,Physijs,travisjeffery/Physijs,1418,us,Ruby
rendro,scala-style-guide,rendro/scala-style-guide,1417,us,JavaScript
antonym,skel,antonym/skel,1417,us,Shell
Instagram,autovpn,Instagram/autovpn,1416,us,Python
taylorhakes,hextris,taylorhakes/hextris,1416,us,JavaScript
mscdex,Sketch-Toolbox,mscdex/Sketch-Toolbox,1415,us,JavaScript
nikgraf,rust-clippy,nikgraf/rust-clippy,1415,us,
zkat,ud851-Sunshine,zkat/ud851-Sunshine,1415,us,
gotosleep,wetty,gotosleep/wetty,1414,us,Objective-C
endernewton,monodroid-samples,endernewton/monodroid-samples,1413,us,
jmurzy,SDCAlertView,jmurzy/SDCAlertView,1412,us,
Khan,rtail,Khan/rtail,1411,us,HTML
digitalocean,lucida,digitalocean/lucida,1411,us,Go
johnwheeler,ui-for-docker,johnwheeler/ui-for-docker,1410,us,
Microsoft,interactor,Microsoft/interactor,1410,us,C#
mik3y,WordPress-Plugin-Boilerplate,mik3y/WordPress-Plugin-Boilerplate,1409,us,Java
paragonie,arbor,paragonie/arbor,1408,us,
hashicorp,Tropos,hashicorp/Tropos,1407,us,Go
nerevu,react-engine,nerevu/react-engine,1407,us,
spf13,material-sheet-fab,spf13/material-sheet-fab,1407,us,Go
jsdf,vscode-react-native,jsdf/vscode-react-native,1406,us,JavaScript
Ramotion,react-native-htmlview,Ramotion/react-native-htmlview,1406,us,
fabric8io,em-websocket,fabric8io/em-websocket,1405,us,Java
facebook,timestrap,facebook/timestrap,1405,us,Matlab
maxcountryman,git-town,maxcountryman/git-town,1405,us,Python
vuejs,scrape,vuejs/scrape,1404,us,
pa7,passport-local,pa7/passport-local,1404,us,JavaScript
Azure,bless,Azure/bless,1404,us,
jgm,adversarial,jgm/adversarial,1403,us,Haskell
jcoleman,pomegranate,jcoleman/pomegranate,1402,us,Java
scopatz,globe,scopatz/globe,1402,us,Python
rapid7,idev-recipes,rapid7/idev-recipes,1402,us,PowerShell
jshackles,zerodb,jshackles/zerodb,1402,us,C#
kohsuke,matchMedia.js,kohsuke/matchMedia.js,1401,us,C#
Microsoft,interactive-deep-colorization,Microsoft/interactive-deep-colorization,1401,us,TypeScript
linkedin,unistore,linkedin/unistore,1399,us,Java
btroncone,pickadate.js,btroncone/pickadate.js,1397,us,
wellsjo,markdown-here,wellsjo/markdown-here,1397,us,JavaScript
shu223,GMGridView,shu223/GMGridView,1396,us,Objective-C
BrightcoveOS,onepassword-app-extension,BrightcoveOS/onepassword-app-extension,1395,us,Python
rgrove,Perfect,rgrove/Perfect,1395,us,JavaScript
Microsoft,php-encryption,Microsoft/php-encryption,1395,us,JavaScript
ebidel,noble,ebidel/noble,1394,us,JavaScript
slightlyoff,chi,slightlyoff/chi,1393,us,HTML
willowtreeapps,TensorKart,willowtreeapps/TensorKart,1392,us,
stripe,angularjs-google-maps,stripe/angularjs-google-maps,1392,us,JavaScript
ambv,urllib3,ambv/urllib3,1391,us,
jwt,JavaScript30,jwt/JavaScript30,1391,us,Ruby
peers,zeus,peers/zeus,1389,us,JavaScript
vasanthk,math-as-code,vasanthk/math-as-code,1389,us,
dustin,devtool,dustin/devtool,1389,us,Go
jonthornton,chromatism,jonthornton/chromatism,1388,us,JavaScript
voodootikigod,AlamofireObjectMapper,voodootikigod/AlamofireObjectMapper,1387,us,C++
wentin,uvloop,wentin/uvloop,1387,us,HTML
romannurik,open-source-cs-degree,romannurik/open-source-cs-degree,1386,us,HTML
lavabit,thebookofshaders,lavabit/thebookofshaders,1386,us,C
captivationsoftware,ggplot,captivationsoftware/ggplot,1384,us,JavaScript
EpicGames,redux-promise-middleware,EpicGames/redux-promise-middleware,1384,us,
twitter,InterviewThis,twitter/InterviewThis,1384,us,Scala
shaunlebron,twui,shaunlebron/twui,1384,us,Clojure
bahmutov,fac,bahmutov/fac,1383,us,JavaScript
Julian,deco,Julian/deco,1382,us,Python
sdras,MonkeyType,sdras/MonkeyType,1381,us,JavaScript
BuoyantIO,fecha,BuoyantIO/fecha,1381,us,Scala
Microsoft,node-imap,Microsoft/node-imap,1381,us,F#
brianwernick,doctl,brianwernick/doctl,1380,us,Java
lloyd,flask-ask,lloyd/flask-ask,1380,us,C++
Zarel,Git-Credential-Manager-for-Windows,Zarel/Git-Credential-Manager-for-Windows,1380,us,JavaScript
ravenac95,usb-serial-for-android,ravenac95/usb-serial-for-android,1380,us,Go
terminatorover,past,terminatorover/past,1380,us,Objective-C
ccoenraets,hcl,ccoenraets/hcl,1380,us,PHP
swaggerhub-config,riko,swaggerhub-config/riko,1380,us,JavaScript
mbloch,afero,mbloch/afero,1380,us,JavaScript
yahoo,azure-content,yahoo/azure-content,1379,us,Java
tryolabs,gitit,tryolabs/gitit,1379,us,Python
sdiehl,ServiceWorker,sdiehl/ServiceWorker,1377,us,Haskell
onyxfish,Hyperion-iOS,onyxfish/Hyperion-iOS,1377,us,Python
jaredrummler,CSS-Refresher-Notes,jaredrummler/CSS-Refresher-Notes,1376,us,Java
saiprashanths,go-humanize,saiprashanths/go-humanize,1376,us,
github,linkerd,github/linkerd,1374,us,Ruby
igrigorik,visualfsharp,igrigorik/visualfsharp,1374,us,Ruby
davidkpiano,Pokemon-Showdown,davidkpiano/Pokemon-Showdown,1373,us,JavaScript
garris,sudolikeaboss,garris/sudolikeaboss,1373,us,JavaScript
ambethia,wiwinwlh,ambethia/wiwinwlh,1372,us,Ruby
romainguy,csvkit,romainguy/csvkit,1372,us,Java
ekmett,AndroidProcesses,ekmett/AndroidProcesses,1372,us,Haskell
raghakot,dl-docker,raghakot/dl-docker,1372,us,
paulirish,create-next-app,paulirish/create-next-app,1368,us,Shell
thisandagain,ran,thisandagain/ran,1368,us,JavaScript
ingydotnet,polymaps,ingydotnet/polymaps,1368,us,Shell
bridgetkromhout,Parse-SDK-Android,bridgetkromhout/Parse-SDK-Android,1367,us,
stuartsierra,aqua,stuartsierra/aqua,1367,us,Clojure
xoxco,Background-Check,xoxco/Background-Check,1365,us,JavaScript
jprichardson,kibana2,jprichardson/kibana2,1363,us,JavaScript
tannerlinsley,ghi,tannerlinsley/ghi,1363,us,
sphinxsearch,devtron,sphinxsearch/devtron,1363,us,C++
palantir,iOS-System-Services,palantir/iOS-System-Services,1363,us,TypeScript
adobe-fonts,goofys,adobe-fonts/goofys,1363,us,Shell
ro31337,janky,ro31337/janky,1362,us,
ircmaxell,graphiql-app,ircmaxell/graphiql-app,1362,us,PHP
segmentio,cppbestpractices,segmentio/cppbestpractices,1360,us,JavaScript
Sly777,Flicks,Sly777/Flicks,1360,us,
simplegeo,node-pool,simplegeo/node-pool,1359,us,JavaScript
NYTimes,precss,NYTimes/precss,1359,us,JavaScript
facebook,messenger-platform-samples,facebook/messenger-platform-samples,1358,us,Python
soffes,rayon,soffes/rayon,1358,us,Ruby
madmaze,Django-Hackathon-Starter,madmaze/Django-Hackathon-Starter,1357,us,Python
ParsePlatform,service,ParsePlatform/service,1357,us,Java
jedireza,code.mil,jedireza/code.mil,1357,us,JavaScript
iPaulPro,gitless,iPaulPro/gitless,1356,us,Java
maxogden,pyapns,maxogden/pyapns,1356,us,JavaScript
mathisonian,hawk,mathisonian/hawk,1356,us,
evanw,backbone-aura,evanw/backbone-aura,1355,us,JavaScript
michaelficarra,scss-lint,michaelficarra/scss-lint,1355,us,CoffeeScript
mashery,cloud-custodian,mashery/cloud-custodian,1355,us,JavaScript
yihui,photon,yihui/photon,1354,us,R
renaudcerrato,time-elements,renaudcerrato/time-elements,1354,us,Java
yahoo,style-transfer,yahoo/style-transfer,1353,us,Java
joemasilotti,rapscallion,joemasilotti/rapscallion,1353,us,Swift
imazen,EmulationStation,imazen/EmulationStation,1351,us,C
moredip,filer.js,moredip/filer.js,1349,us,Objective-C
tbranyen,packer-windows,tbranyen/packer-windows,1349,us,JavaScript
spolu,node-feedparser,spolu/node-feedparser,1348,us,Go
basho,Node-oracledb,basho/Node-oracledb,1348,us,Erlang
frohoff,GroundControl,frohoff/GroundControl,1347,us,Java
wojodesign,drag-select-recyclerview,wojodesign/drag-select-recyclerview,1347,us,JavaScript
kennethcachia,kuma,kennethcachia/kuma,1346,us,JavaScript
PixarAnimationStudios,MiniProfiler,PixarAnimationStudios/MiniProfiler,1346,us,C++
dxa4481,swift-corelibs-libdispatch,dxa4481/swift-corelibs-libdispatch,1345,us,
arnaudbenard,SuperSocket,arnaudbenard/SuperSocket,1344,us,JavaScript
sjdirect,maid,sjdirect/maid,1343,us,C#
simonw,vue-validator,simonw/vue-validator,1343,us,Python
zenorocha,numbers.js,zenorocha/numbers.js,1343,us,HTML
kentcdodds,gfx,kentcdodds/gfx,1342,us,
dataxpress,frontend-tools,dataxpress/frontend-tools,1342,us,Objective-C
michaeldv,prop-types,michaeldv/prop-types,1342,us,
mitchellh,github,mitchellh/github,1342,us,Go
chinashiyu,create-react-pwa,chinashiyu/create-react-pwa,1341,us,Java
lelandrichardson,tabular,lelandrichardson/tabular,1341,us,Objective-C
zeux,r4ds,zeux/r4ds,1341,us,C++
otoolep,encfs,otoolep/encfs,1341,us,Go
rashidkpc,react-native-sound,rashidkpc/react-native-sound,1340,us,JavaScript
stephencelis,localtunnel,stephencelis/localtunnel,1340,us,Ruby
electron,kryonet,electron/kryonet,1339,us,JavaScript
Shmoopi,reactpatterns.com,Shmoopi/reactpatterns.com,1338,us,Objective-C
kahing,machina.js,kahing/machina.js,1338,us,Go
netlify,eslint-plugin-vue,netlify/eslint-plugin-vue,1337,us,JavaScript
bmrf,helium-css,bmrf/helium-css,1334,us,Batchfile
USCiLab,taffydb,USCiLab/taffydb,1334,us,C++
Firebase,SAMKeychain,Firebase/SAMKeychain,1333,us,
IntelRealSense,fenix,IntelRealSense/fenix,1333,us,C++
antiguab,hamms,antiguab/hamms,1333,us,Objective-C
shakacode,chalice,shakacode/chalice,1332,us,Ruby
manifestinteractive,ripple,manifestinteractive/ripple,1331,us,JavaScript
github,ey-cloud-recipes,github/ey-cloud-recipes,1331,us,Ruby
skevy,telegram-list,skevy/telegram-list,1331,us,JavaScript
SeldonIO,angular-cache,SeldonIO/angular-cache,1330,us,Java
nasa,BlockAlertsAnd-ActionSheets,nasa/BlockAlertsAnd-ActionSheets,1330,us,Mathematica
speedment,hls.js,speedment/hls.js,1329,us,Java
prat0318,france.code-civil,prat0318/france.code-civil,1328,us,Ruby
mroth,Garlic.js,mroth/Garlic.js,1327,us,JavaScript
KNQ,CalendarListview,KNQ/CalendarListview,1325,us,Go
lefticus,libsodium,lefticus/libsodium,1325,us,
OculusVR,roBrowser,OculusVR/roBrowser,1324,us,C++
maxs15,react-native-gifted-listview,maxs15/react-native-gifted-listview,1321,us,Objective-C
mmp,react-native-gifted-form,mmp/react-native-gifted-form,1321,us,C++
camwiegert,silicon,camwiegert/silicon,1320,us,JavaScript
confluentinc,django-blog-zinnia,confluentinc/django-blog-zinnia,1320,us,C
quantifind,strapi,quantifind/strapi,1319,us,Scala
dlmanning,Caporal.js,dlmanning/Caporal.js,1319,us,JavaScript
lyft,naxsi,lyft/naxsi,1318,us,Python
non,JTCalendar,non/JTCalendar,1316,us,Scala
coopernurse,toaruos,coopernurse/toaruos,1315,us,JavaScript
jonathantneal,PullToBounce,jonathantneal/PullToBounce,1314,us,JavaScript
mgechev,fast-ruby,mgechev/fast-ruby,1313,us,
