id,name,location,num_watchers,language,newLanguage
9654072,quick-cocos2d-x,Beijing,1540,C++,c++
20958500,MaterialProgressBar,"Hangzhou, Zhejiang",1539,Java,java
13128694,cnodejs-ionic,Shanghai,1538,JavaScript,javascript
7127978,gopush-cluster,"China, BeiJing",1537,Go,go
21717301,AndroidRubberIndicator,"Hangzhou, Zhejiang, China",1530,Java,java
5477472,netty-learning,"Shanghai, China",1528,Java,java
18970496,algorithm-exercise,"Shanghai, China",1527,Python,python
3551463,SIAlertView,"Xiamen, China",1527,Objective-C,objective-c
36288205,FloatingView,Beijing.China,1522,,java
20535016,amazeui-react,"Beijing, China",1520,JavaScript,javascript
157397,huhamhire-hosts,"Wuxi, China",1503,Python,python
36788132,citypicker,changzhou jiangsu china,1503,Java,java
19056949,ARSegmentPager,ShangHai,1502,Objective-C,objective-c
29064818,mrn,China,1501,JavaScript,javascript
7941176,code,"Beijing, China",1500,CSS,javascript
9827344,algorithm,Suzhou China,1497,Python,python
30063507,WebShell,"Guangzhou, China",1492,Swift,swift
30066420,MyBatis-Spring-Boot,China,1486,Java,java
21255738,MultipleTheme,Shanghai,1486,Java,java
14158680,bootstrap-table-examples,"Guangzhou, China",1486,HTML,javascript
22043207,MetaballLoading,Beijing China,1478,Java,java
31218497,hexo-theme-indigo,"Zhengzhou, China",1475,CSS,javascript
13121828,Carbon-Forum,"Shenzhen, Guangdong, China",1474,PHP,php
3080,nutz,China,1472,Java,java
17269263,async-validator,China,1470,JavaScript,javascript
29179271,xlog,"Shenzhen, Guangdong, China",1464,Java,java
29501215,tcc-transaction,shanghai,1463,Java,java
18186213,Xiaomi_Kernel_OpenSource,"Beijing, China",1462,C,c
17447340,GridPasswordView,"PuDong, ShangHai, China",1462,Java,java
17891146,DOPDropDownMenu-Enhanced,"China, changsha",1459,Objective-C,objective-c
6601218,weibo_android_sdk,Beijing,1454,HTML,java
31086785,WeChatRedEnvelop,"China, Fujian, Xiamen",1450,Objective-C,objective-c
25270884,iOS-Echarts,"Shenzhen, China",1445,JavaScript,javascript
3659045,multiple-select,"Guangzhou, China",1438,JavaScript,javascript
31093707,jQuery-,"Guangzhou, China",1430,JavaScript,javascript
31094052,NotifyUtil,China-ShenZhen,1426,Java,java
22073200,tera,"Beijing, China",1425,C++,c++
32633,Notes,"Beijing, China",1417,Java,java
21012146,boron,China,1415,JavaScript,javascript
20804998,Notes,Shenzhen China,1415,Java,java
79019,lifesinger.github.com,"Hangzhou, China",1414,HTML,javascript
13593381,Mapper,China,1409,Java,java
28631801,sky-walking,"Beijing, China",1408,Java,java
20822237,XRefreshView,shanghai,1404,Java,java
29596073,canvas-nest.js,China HangZhou,1403,JavaScript,javascript
4760320,Go-in-Action,"Shanghai, China",1397,Go,go
