owner,name,fullName,numberOfStars,country,language
rootsongjc,lwan,rootsongjc/lwan,1663,,
jekyll,graylog2-server,jekyll/graylog2-server,1663,,CSS
deanoemcke,boom,deanoemcke/boom,1662,,JavaScript
instabot-py,chaosmonkey,instabot-py/chaosmonkey,1662,,Python
martin-gorner,self-driving-car,martin-gorner/self-driving-car,1662,,
bartblaze,DBFlow,bartblaze/DBFlow,1661,,
hashrocket,ActiveAndroid,hashrocket/ActiveAndroid,1661,,Ruby
JoeyDeVries,acme-tiny,JoeyDeVries/acme-tiny,1660,,C++
paarthneekhara,fastlane,paarthneekhara/fastlane,1658,,Python
kanboard,Surge,kanboard/Surge,1658,,PHP
recalbox,caffeine,recalbox/caffeine,1657,,
qutebrowser,spacegray,qutebrowser/spacegray,1657,,Python
intellij-rust,remarkable,intellij-rust/remarkable,1657,,Kotlin
reactjs,autojump,reactjs/autojump,1655,,JavaScript
go-gomail,pghero,go-gomail/pghero,1655,,Go
versionpress,stanford-tensorflow-tutorials,versionpress/stanford-tensorflow-tutorials,1654,,PHP
JetBrains,colorbox,JetBrains/colorbox,1653,,Kotlin
qemu,angularjs-style-guide,qemu/angularjs-style-guide,1653,,C
flyjs,dotfiles,flyjs/dotfiles,1653,,JavaScript
martine,js-sequence-diagrams,martine/js-sequence-diagrams,1652,,C++
bin456789,x-ray,bin456789/x-ray,1652,,Java
Luosunce,folding-cell-android,Luosunce/folding-cell-android,1652,,Java
pyinvoke,til,pyinvoke/til,1652,,Python
at-import,doom3.gpl,at-import/doom3.gpl,1652,,CSS
ampache,word_cloud,ampache/word_cloud,1652,,PHP
guzzle,jquery-tips-everyone-should-know,guzzle/jquery-tips-everyone-should-know,1651,,PHP
matthiasn,no-more-secrets,matthiasn/no-more-secrets,1651,,
IdentityServer,javascript-algorithms,IdentityServer/javascript-algorithms,1651,,C#
reactjs,exercises,reactjs/exercises,1650,,JavaScript
elixir-lang,rabl,elixir-lang/rabl,1649,,Elixir
VitaliyRodnenko,react-game-kit,VitaliyRodnenko/react-game-kit,1648,,Python
kubernetes,alt,kubernetes/alt,1648,,Go
google,aglio,google/aglio,1648,,Python
ForestAdmin,msbuild,ForestAdmin/msbuild,1648,,JavaScript
AngleSharp,oni,AngleSharp/oni,1647,,C#
sindresorhus,Stream-Framework,sindresorhus/Stream-Framework,1647,,JavaScript
oclif,godropbox,oclif/godropbox,1647,,TypeScript
kubernetes,assemble,kubernetes/assemble,1646,,
BinaryAnalysisPlatform,Batsh,BinaryAnalysisPlatform/Batsh,1646,,C
quartz-scheduler,Data-Analysis-and-Machine-Learning-Projects,quartz-scheduler/Data-Analysis-and-Machine-Learning-Projects,1646,,Java
JZ-Darkal,computer-science-in-javascript,JZ-Darkal/computer-science-in-javascript,1646,,Java
GoogleCloudPlatform,TensorFlow-Book,GoogleCloudPlatform/TensorFlow-Book,1645,,Go
jetstack,understandinges6,jetstack/understandinges6,1645,,Go
wireapp,SoundManager2,wireapp/SoundManager2,1644,,Haskell
MikeOrtiz,QuickDialog,MikeOrtiz/QuickDialog,1644,,Java
tebelorg,goji,tebelorg/goji,1644,,
apache,Sunshine-Version-2,apache/Sunshine-Version-2,1643,,Scala
javaslang,epoxy,javaslang/epoxy,1640,,Java
ruboto,handbook,ruboto/handbook,1639,,Ruby
MengTo,autoenv,MengTo/autoenv,1639,,
lihaoyi,960-Grid-System,lihaoyi/960-Grid-System,1639,,Scala
asweigart,nodejs-dashboard,asweigart/nodejs-dashboard,1638,,Python
react-ga,edward,react-ga/edward,1638,,JavaScript
stackstorm-neptr,minimal-mistakes,stackstorm-neptr/minimal-mistakes,1638,,Python
Codeux-Software,nomad,Codeux-Software/nomad,1637,,Objective-C
postaljs,vex,postaljs/vex,1637,,JavaScript
Automattic,octicons,Automattic/octicons,1635,,JavaScript
jwasham,Argo,jwasham/Argo,1634,,
zmap,EZAudio,zmap/EZAudio,1633,,C
wurstmeister,awesome-nlp,wurstmeister/awesome-nlp,1632,,Shell
znc,AndroidStaggeredGrid,znc/AndroidStaggeredGrid,1632,,C++
ValveSoftware,gitfiti,ValveSoftware/gitfiti,1632,,
brightmart,FitVids.js,brightmart/FitVids.js,1631,,
baomidou,gh-ost,baomidou/gh-ost,1631,,
scikit-learn-contrib,neuraltalk2,scikit-learn-contrib/neuraltalk2,1631,,Python
pegjs,atmosphere,pegjs/atmosphere,1631,,JavaScript
yinwang0,jwt-go,yinwang0/jwt-go,1630,,Java
apache,legit,apache/legit,1630,,Java
exif-js,redux-ecosystem-links,exif-js/redux-ecosystem-links,1630,,JavaScript
windiest,downshift,windiest/downshift,1630,,
greasemonkey,ungit,greasemonkey/ungit,1629,,JavaScript
pornel,sticky-headers-recyclerview,pornel/sticky-headers-recyclerview,1629,,C
react-community,weight-loss,react-community/weight-loss,1628,,Java
EverythingMe,mui,EverythingMe/mui,1628,,Java
apache,react-server,apache/react-server,1627,,Java
tarantool,TiddlyWiki5,tarantool/TiddlyWiki5,1627,,C
junegunn,deeplearning-papernotes,junegunn/deeplearning-papernotes,1626,,Ruby
touchstonejs,hackpad,touchstonejs/hackpad,1626,,CSS
estools,govendor,estools/govendor,1626,,JavaScript
ppy,react-autosuggest,ppy/react-autosuggest,1625,,
mrjbq7,awesome-nodejs-projects,mrjbq7/awesome-nodejs-projects,1625,,Python
red5,riak,red5/riak,1625,,Java
srdja,interface,srdja/interface,1624,,C
WPO-Foundation,express-graphql,WPO-Foundation/express-graphql,1623,,PHP
ReactiveCocoa,searchkick,ReactiveCocoa/searchkick,1622,,Objective-C
ICT-BDA,flux-standard-action,ICT-BDA/flux-standard-action,1622,,
jquery-validation,Haxl,jquery-validation/Haxl,1622,,JavaScript
PistonDevelopers,brook,PistonDevelopers/brook,1622,,Rust
phith0n,peerjs,phith0n/peerjs,1621,,
instructure,Two.js,instructure/Two.js,1621,,Ruby
reworkcss,iOS8-Sampler,reworkcss/iOS8-Sampler,1620,,JavaScript
tensorflow,mention-bot,tensorflow/mention-bot,1620,,
gitsummore,stringer,gitsummore/stringer,1619,,
kubernetes,Lepton,kubernetes/Lepton,1618,,Go
tendermint,tslint,tendermint/tslint,1618,,Go
timekit-io,YapDatabase,timekit-io/YapDatabase,1618,,JavaScript
azkaban,M13ProgressSuite,azkaban/M13ProgressSuite,1617,,Java
goldendict,practicalnode,goldendict/practicalnode,1617,,C++
smallwins,source-han-serif,smallwins/source-han-serif,1617,,JavaScript
emacs-mirror,write-good,emacs-mirror/write-good,1616,,Emacs Lisp
1N3,anthelion,1N3/anthelion,1616,,PHP
cocos2d,SwiftMessages,cocos2d/SwiftMessages,1615,,C++
alexvasilkov,AndEngine,alexvasilkov/AndEngine,1615,,Java
codenvy,es6-promise,codenvy/es6-promise,1615,,Shell
jinzhu,hogan.js,jinzhu/hogan.js,1614,,Go
yenchenlin1994,socket.io-client-swift,yenchenlin1994/socket.io-client-swift,1614,,
wuye9036,hey,wuye9036/hey,1613,,C++
apache,html-minifier,apache/html-minifier,1612,,Java
Teradata,cnn-text-classification-tf,Teradata/cnn-text-classification-tf,1612,,
ruijun,algorithms,ruijun/algorithms,1612,,
zaaach,Store,zaaach/Store,1612,,
espadrine,oauth2_proxy,espadrine/oauth2_proxy,1612,,JavaScript
heyalexej,graphene,heyalexej/graphene,1611,,
luster-io,Learn_Machine_Learning_in_3_Months,luster-io/Learn_Machine_Learning_in_3_Months,1611,,JavaScript
square,koa-router,square/koa-router,1611,,Java
mjswensen,random_compat,mjswensen/random_compat,1611,,JavaScript
Lexikos,go-json-rest,Lexikos/go-json-rest,1611,,C++
feathericons,awesome-angular2,feathericons/awesome-angular2,1611,,JavaScript
javaparser,codelf,javaparser/codelf,1610,,Java
googlevr,gifshot,googlevr/gifshot,1610,,C#
Shopify,rr,Shopify/rr,1609,,Ruby
hanton,highcharts.com,hanton/highcharts.com,1609,,Objective-C
reasonml,swift-corelibs-foundation,reasonml/swift-corelibs-foundation,1608,,OCaml
sendwithus,Craft,sendwithus/Craft,1608,,HTML
Xcode-Snippets,malmo,Xcode-Snippets/malmo,1608,,Objective-C
dripcap,RazzleDazzle,dripcap/RazzleDazzle,1608,,CoffeeScript
shadowsocks,hubot-scripts,shadowsocks/hubot-scripts,1608,,Swift
webtorrent,jrnl,webtorrent/jrnl,1606,,JavaScript
phoboslab,mercury,phoboslab/mercury,1606,,C
geopy,vue-loader,geopy/vue-loader,1606,,Python
schibsted,TTTAttributedLabel,schibsted/TTTAttributedLabel,1606,,
react-tools,scalding,react-tools/scalding,1606,,JavaScript
montagejs,gnatsd,montagejs/gnatsd,1606,,JavaScript
hoodiehq,AlgoDS,hoodiehq/AlgoDS,1605,,JavaScript
substack,muzei,substack/muzei,1605,,JavaScript
sintaxi,FBRetainCycleDetector,sintaxi/FBRetainCycleDetector,1605,,JavaScript
fluentpython,mailcheck,fluentpython/mailcheck,1605,,Python
mcamara,rellax,mcamara/rellax,1603,,PHP
Quinny898,Swift30Projects,Quinny898/Swift30Projects,1601,,Java
apache,dat,apache/dat,1600,,Java
IBM,rtv,IBM/rtv,1599,,
ncb000gt,AQGridView,ncb000gt/AQGridView,1599,,C++
pybee,chartkick,pybee/chartkick,1599,,Python
go-gorp,Dollar.swift,go-gorp/Dollar.swift,1599,,Go
viewflow,docker-jumpstart,viewflow/docker-jumpstart,1598,,JavaScript
timoxley,pidcat,timoxley/pidcat,1597,,JavaScript
hackclub,BackstopJS,hackclub/BackstopJS,1597,,JavaScript
framework7io,mercury,framework7io/mercury,1595,,HTML
openstack,jquery.adaptive-backgrounds.js,openstack/jquery.adaptive-backgrounds.js,1595,,Python
NikolaiT,sammy,NikolaiT/sammy,1595,,HTML
DaveGamble,kong,DaveGamble/kong,1594,,
herrbischoff,Winds,herrbischoff/Winds,1594,,
golang,socket.io-client,golang/socket.io-client,1594,,Go
fulcrum-agile,GateOne,fulcrum-agile/GateOne,1594,,JavaScript
viebel,countUp.js,viebel/countUp.js,1594,,Clojure
DanTheMan827,JBChartView,DanTheMan827/JBChartView,1593,,M
Alluxio,django-tastypie,Alluxio/django-tastypie,1593,,Java
nlopes,knowledge-repo,nlopes/knowledge-repo,1592,,Go
GoThinkster,awesome-coins,GoThinkster/awesome-coins,1592,,JavaScript
pentaho,StackExchange.Redis,pentaho/StackExchange.Redis,1591,,Java
google,data,google/data,1590,,
flitbit,WebDriverAgent,flitbit/WebDriverAgent,1589,,JavaScript
uber-common,FirebaseUI-Android,uber-common/FirebaseUI-Android,1588,,Go
hexahedria,shimmer-android,hexahedria/shimmer-android,1588,,Python
daveliepmann,Auth-Boss,daveliepmann/Auth-Boss,1586,,HTML
mongodb,bxslider-4,mongodb/bxslider-4,1586,,PHP
vispy,KSImageNamed-Xcode,vispy/KSImageNamed-Xcode,1586,,Python
substack,flexboxfroggy,substack/flexboxfroggy,1586,,JavaScript
OptimalBits,titanium_mobile,OptimalBits/titanium_mobile,1586,,JavaScript
Kelin-Hong,haxor-news,Kelin-Hong/haxor-news,1585,,
koute,data-science-from-scratch,koute/data-science-from-scratch,1584,,
cysmith,sproutcore,cysmith/sproutcore,1584,,C++
rsercano,awesome-ddd,rsercano/awesome-ddd,1583,,JavaScript
igniterealtime,electron-webpack-dashboard,igniterealtime/electron-webpack-dashboard,1582,,Java
rust-lang-nursery,graphql-ruby,rust-lang-nursery/graphql-ruby,1582,,Rust
Kotlin,JamsMusicPlayer,Kotlin/JamsMusicPlayer,1581,,Kotlin
milkbikis,pipework,milkbikis/pipework,1581,,Python
google,nui,google/nui,1581,,Go
callstack-io,flask_jsondash,callstack-io/flask_jsondash,1580,,JavaScript
hexchat,bluepill,hexchat/bluepill,1578,,C
gogo,wren,gogo/wren,1577,,Go
byoutline,tablib,byoutline/tablib,1577,,Java
openvswitch,Lettering.js,openvswitch/Lettering.js,1577,,C
piotrwitek,airflow,piotrwitek/airflow,1577,,
wangyu-,algs4,wangyu-/algs4,1576,,C++
VerbalExpressions,dcgan_code,VerbalExpressions/dcgan_code,1575,,Java
WritingMinds,PlacesToPostYourStartup,WritingMinds/PlacesToPostYourStartup,1575,,Java
jackhutu,flexibility,jackhutu/flexibility,1575,,
XifengGuo,mio,XifengGuo/mio,1574,,
apache,rvm,apache/rvm,1574,,Java
android,FormatterKit,android/FormatterKit,1574,,CSS
AntBranch,scribbletune,AntBranch/scribbletune,1573,,
yrutschle,es6-equivalents-in-es5,yrutschle/es6-equivalents-in-es5,1572,,C
soldair,XLActionController,soldair/XLActionController,1572,,JavaScript
source-foundry,ViewDeck,source-foundry/ViewDeck,1572,,Python
MatthiasRobbers,requery,MatthiasRobbers/requery,1572,,Java
nodejs,TSMessages,nodejs/TSMessages,1571,,C++
quantopian,material-camera,quantopian/material-camera,1571,,Jupyter Notebook
studio3t,mori,studio3t/mori,1571,,C++
deepmipt,beets,deepmipt/beets,1571,,
fuel,amplitudejs,fuel/amplitudejs,1570,,PHP
estree,razzle,estree/razzle,1569,,
panzerdp,paper-onboarding,panzerdp/paper-onboarding,1568,,
TinyCrayon,ssh2,TinyCrayon/ssh2,1568,,
w3c,Minecraft,w3c/Minecraft,1568,,HTML
opencog,aws-sdk-go,opencog/aws-sdk-go,1568,,C++
Codeception,Parse-SDK-iOS-OSX,Codeception/Parse-SDK-iOS-OSX,1567,,JavaScript
Fuck-You-GFW,agenda,Fuck-You-GFW/agenda,1566,,
Comcast,bootstrap-slider,Comcast/bootstrap-slider,1566,,Java
weng1250,MBE,weng1250/MBE,1566,,Objective-C
martin-ger,dex-method-counts,martin-ger/dex-method-counts,1565,,C
cdhigh,spruce-ios,cdhigh/spruce-ios,1564,,Python
lmgonzalves,plottable,lmgonzalves/plottable,1564,,JavaScript
bbfamily,colors.js,bbfamily/colors.js,1563,,Jupyter Notebook
ratpack,gox,ratpack/gox,1563,,Java
chenshenhai,presto,chenshenhai/presto,1562,,JavaScript
onokumus,ejs,onokumus/ejs,1561,,HTML
pypa,swagger-spec,pypa/swagger-spec,1561,,Python
go-pg,php-resque,go-pg/php-resque,1560,,Go
papyros,dynomite,papyros/dynomite,1560,,QML
facebookresearch,OpenCC,facebookresearch/OpenCC,1560,,Lua
YouTube,send,YouTube/send,1560,,JavaScript
awesomedata,vcpkg,awesomedata/vcpkg,1559,,
pzxwhc,PokemonGo-DesktopMap,pzxwhc/PokemonGo-DesktopMap,1559,,
ZoneMinder,LayoutKit,ZoneMinder/LayoutKit,1559,,PHP
kattrali,prerender-spa-plugin,kattrali/prerender-spa-plugin,1559,,Objective-C
LiuBoyu,jsdiff,LiuBoyu/jsdiff,1559,,
chewxy,swig,chewxy/swig,1558,,
halilb,node-sqlite3,halilb/node-sqlite3,1558,,JavaScript
tdebatty,ruby-build,tdebatty/ruby-build,1557,,Java
exacity,Scumblr,exacity/Scumblr,1556,,Jupyter Notebook
cobbler,jocko,cobbler/jocko,1555,,Python
specta,deep-visualization-toolbox,specta/deep-visualization-toolbox,1555,,Objective-C
Mottie,dotjs,Mottie/dotjs,1553,,JavaScript
webpack-contrib,Ionic-Material,webpack-contrib/Ionic-Material,1553,,HTML
mcxtzhang,ruby,mcxtzhang/ruby,1553,,Java
zalando,cron-expression,zalando/cron-expression,1552,,Python
openthread,serverless-application-model,openthread/serverless-application-model,1552,,C++
niieani,fingerprintjs,niieani/fingerprintjs,1552,,Shell
HiFaraz,react-music,HiFaraz/react-music,1552,,
sdkman,grit,sdkman/grit,1552,,Groovy
WebDevStudios,react-infinite,WebDevStudios/react-infinite,1551,,CSS
mattneub,truffleHog,mattneub/truffleHog,1551,,Swift
zwwill,styletron,zwwill/styletron,1551,,
intercellular,src2png,intercellular/src2png,1551,,
apache,GloVe,apache/GloVe,1551,,Java
TranslucentTB,Hygieia,TranslucentTB/Hygieia,1551,,C++
bevacqua,Sketch-Toolbox,bevacqua/Sketch-Toolbox,1550,,JavaScript
regl-project,simplify,regl-project/simplify,1549,,JavaScript
visionmedia,sticky-kit,visionmedia/sticky-kit,1549,,Shell
AndroidKnife,pourover,AndroidKnife/pourover,1549,,Java
hlandau,tess-two,hlandau/tess-two,1548,,Go
vadimdemedes,TypeScriptSamples,vadimdemedes/TypeScriptSamples,1548,,JavaScript
golang,mycroft-core,golang/mycroft-core,1548,,Go
webRTC,ZSSRichTextEditor,webRTC/ZSSRichTextEditor,1547,,JavaScript
cloudfoundry,vuejs.org,cloudfoundry/vuejs.org,1547,,Ruby
arpitkh96,hamburger-button,arpitkh96/hamburger-button,1547,,Java
Automattic,rimraf,Automattic/rimraf,1546,,JavaScript
pilgr,gobyexample,pilgr/gobyexample,1545,,Java
openMVG,grequests,openMVG/grequests,1544,,C++
appbaseio,MDCSwipeToChoose,appbaseio/MDCSwipeToChoose,1544,,
GoogleChrome,PagingMenuController,GoogleChrome/PagingMenuController,1543,,JavaScript
lua,popcorn-js,lua/popcorn-js,1543,,C
substack,spring-cloud-microservice-example,substack/spring-cloud-microservice-example,1541,,JavaScript
getsentry,FBSimulatorControl,getsentry/FBSimulatorControl,1541,,Python
webpack,goa,webpack/goa,1540,,JavaScript
looly,laravel-mix,looly/laravel-mix,1539,,Shell
VerbalExpressions,awesome-honeypots,VerbalExpressions/awesome-honeypots,1539,,PHP
ffay,examples,ffay/examples,1539,,
jumpsuit,node-semver,jumpsuit/node-semver,1539,,JavaScript
tensorflow,awesome_nested_set,tensorflow/awesome_nested_set,1539,,JavaScript
wang-bin,open-iconic,wang-bin/open-iconic,1538,,C++
knolleary,gizmo,knolleary/gizmo,1538,,C++
game-helper,WebSocket-Node,game-helper/WebSocket-Node,1538,,JavaScript
timber,poole,timber/poole,1538,,PHP
thrust,migrate,thrust/migrate,1538,,C++
phoboslab,Android-ItemTouchHelper-Demo,phoboslab/Android-ItemTouchHelper-Demo,1537,,Objective-C
sindresorhus,OpenFace,sindresorhus/OpenFace,1537,,
typelead,PleaseJS,typelead/PleaseJS,1536,,Haskell
ryanmcgrath,react-native-windows,ryanmcgrath/react-native-windows,1536,,Python
apache,smart-mirror,apache/smart-mirror,1535,,Java
CarteB,ios-snapshot-test-case,CarteB/ios-snapshot-test-case,1534,,JavaScript
gurayyarar,refit,gurayyarar/refit,1534,,JavaScript
bcoin-org,wemux,bcoin-org/wemux,1534,,JavaScript
arzzen,Recorderjs,arzzen/Recorderjs,1533,,
SplashCodes,Flask-SocketIO,SplashCodes/Flask-SocketIO,1533,,
x0rz,KestrelHttpServer,x0rz/KestrelHttpServer,1533,,Python
tumobi,mcrouter,tumobi/mcrouter,1533,,HTML
johntitus,udacity-nanodegrees,johntitus/udacity-nanodegrees,1532,,JavaScript
boot-clj,Quake-III-Arena,boot-clj/Quake-III-Arena,1532,,Clojure
AugustRush,100-days-of-code,AugustRush/100-days-of-code,1532,,Objective-C
devsisters,rails-composer,devsisters/rails-composer,1532,,Python
jakejs,react-burger-menu,jakejs/react-burger-menu,1531,,JavaScript
mRemoteNG,minify,mRemoteNG/minify,1531,,
devbridge,hashie,devbridge/hashie,1531,,JavaScript
coolcooldee,bro,coolcooldee/bro,1531,,
calabash,pydub,calabash/pydub,1530,,Ruby
getnikola,gluon-tutorials-zh,getnikola/gluon-tutorials-zh,1530,,Python
amyhaber,how2heap,amyhaber/how2heap,1530,,Go
serghey-rodin,dev-setup,serghey-rodin/dev-setup,1528,,PHP
googlemaps,supertab,googlemaps/supertab,1527,,Python
vert-x3,arrayfire,vert-x3/arrayfire,1527,,Java
overtrue,Xamarin.Forms,overtrue/Xamarin.Forms,1526,,PHP
onevcat,overcommit,onevcat/overcommit,1525,,
promeG,lumen,promeG/lumen,1524,,Java
fireworq,ShapeShifter,fireworq/ShapeShifter,1522,,Go
rubber,nu,rubber/nu,1522,,Ruby
JessYanCoding,gitlist,JessYanCoding/gitlist,1521,,
montagejs,react-native-image-picker,montagejs/react-native-image-picker,1521,,JavaScript
Crytek,PTVS,Crytek/PTVS,1520,,C++
sindresorhus,CamanJS,sindresorhus/CamanJS,1520,,JavaScript
go-bootstrap,html-pipeline,go-bootstrap/html-pipeline,1519,,Go
goby-lang,rippled,goby-lang/rippled,1519,,Go
angular,deepjazz,angular/deepjazz,1518,,Dart
ipython-contrib,doitlive,ipython-contrib/doitlive,1518,,HTML
mybatis,node-osmosis,mybatis/node-osmosis,1518,,Java
nnupoor,machine-learning,nnupoor/machine-learning,1518,,JavaScript
relatedcode,JazzyViewPager,relatedcode/JazzyViewPager,1518,,Objective-C
liuxuanqiang,glTF,liuxuanqiang/glTF,1517,,
spring,pygta5,spring/pygta5,1517,,C++
power-assert-js,conceal,power-assert-js/conceal,1517,,JavaScript
streamproc,bliss,streamproc/bliss,1517,,JavaScript
ShinobiControls,introduction_to_ml_with_python,ShinobiControls/introduction_to_ml_with_python,1517,,Swift
harjot-oberai,XChange,harjot-oberai/XChange,1516,,Java
fraser-hemp,game-programming-patterns,fraser-hemp/game-programming-patterns,1515,,Python
Automattic,jison,Automattic/jison,1515,,JavaScript
JohnSundell,wdt,JohnSundell/wdt,1514,,Swift
nodeca,expect,nodeca/expect,1514,,JavaScript
marktext,stanford_dl_ex,marktext/stanford_dl_ex,1514,,JavaScript
nathancahill,origami,nathancahill/origami,1512,,Lua
google,XRegExp,google/XRegExp,1512,,Java
goreliu,java-algorithms-implementation,goreliu/java-algorithms-implementation,1512,,
facebookresearch,hello-world,facebookresearch/hello-world,1511,,C++
rbgirshick,go-simplejson,rbgirshick/go-simplejson,1508,,Matlab
dekuNukem,KMCGeigerCounter,dekuNukem/KMCGeigerCounter,1508,,
patrick-steele-idem,vim-markdown,patrick-steele-idem/vim-markdown,1507,,JavaScript
reactjs,qs,reactjs/qs,1506,,JavaScript
unash,hologram,unash/hologram,1505,,Objective-C
JosephSilber,dcos,JosephSilber/dcos,1505,,PHP
habitat-sh,jupyterhub,habitat-sh/jupyterhub,1505,,Rust
M66B,tooltipster,M66B/tooltipster,1505,,Java
pannous,sweet.js,pannous/sweet.js,1505,,Python
appsquickly,JTSImageViewController,appsquickly/JTSImageViewController,1505,,Objective-C
SpiderClub,polyglot.js,SpiderClub/polyglot.js,1504,,Python
ModuleLoader,HTML5-Reset,ModuleLoader/HTML5-Reset,1504,,JavaScript
crossoverJie,Harpy,crossoverJie/Harpy,1504,,
mrdoob,polr,mrdoob/polr,1504,,JavaScript
tensorflow,keras-resources,tensorflow/keras-resources,1504,,TypeScript
huzidaha,APTnotes,huzidaha/APTnotes,1503,,
keraf,draft,keraf/draft,1503,,
jinfagang,Durandal,jinfagang/Durandal,1503,,
mrniko,jquery-ui-touch-punch,mrniko/jquery-ui-touch-punch,1503,,Java
appbaseio,Malware,appbaseio/Malware,1503,,TypeScript
googlesamples,react-native-styling-cheat-sheet,googlesamples/react-native-styling-cheat-sheet,1502,,Java
gonum,lnav,gonum/lnav,1502,,
card-io,flight,card-io/flight,1502,,Java
stephentuso,backbone-rails,stephentuso/backbone-rails,1501,,Java
reinforceio,pachyderm,reinforceio/pachyderm,1501,,
EmailThis,Checklist-Checklist,EmailThis/Checklist-Checklist,1500,,
CenturyLinkLabs,SimpleCV,CenturyLinkLabs/SimpleCV,1500,,JavaScript
elastic,guesstimate-app,elastic/guesstimate-app,1500,,Python
andredumas,livepython,andredumas/livepython,1500,,JavaScript
chentao0707,assetic,chentao0707/assetic,1499,,Java
sindresorhus,qlmarkdown,sindresorhus/qlmarkdown,1499,,
brikis98,derailed_benchmarks,brikis98/derailed_benchmarks,1499,,Shell
Homebrew,egghead.io_redux_course_notes,Homebrew/egghead.io_redux_course_notes,1499,,Ruby
iamduo,codemod,iamduo/codemod,1499,,Go
ArduPilot,gl-matrix,ArduPilot/gl-matrix,1499,,C++
TargetProcess,komanda,TargetProcess/komanda,1498,,JavaScript
elm-lang,hjs-webpack,elm-lang/hjs-webpack,1498,,Elm
mediaelement,grunt-uncss,mediaelement/grunt-uncss,1497,,JavaScript
thejameskyle,myth,thejameskyle/myth,1497,,JavaScript
MtJS,sql-server-samples,MtJS/sql-server-samples,1496,,JavaScript
rust-lang,SwiftStructures,rust-lang/SwiftStructures,1496,,
jamiebuilds,nodejs-guidelines,jamiebuilds/nodejs-guidelines,1496,,JavaScript
ustwo,drop,ustwo/drop,1494,,JavaScript
NicolasHug,loading,NicolasHug/loading,1494,,Python
Octokit,http-request,Octokit/http-request,1494,,C#
Zeit,ahoy,Zeit/ahoy,1492,,JavaScript
booleanhunter,WheelPicker,booleanhunter/WheelPicker,1491,,JavaScript
stellar,annotate_models,stellar/annotate_models,1490,,C++
chenBingX,C-41,chenBingX/C-41,1490,,
antirez,aws-mobile-react-native-starter,antirez/aws-mobile-react-native-starter,1490,,C
bitsquare,shoulda,bitsquare/shoulda,1489,,Java
googlecreativelab,lda2vec,googlecreativelab/lda2vec,1489,,
BigZaphod,ginkgo,BigZaphod/ginkgo,1488,,Objective-C
liaoinstan,todo.txt-cli,liaoinstan/todo.txt-cli,1488,,
victorporof,go-tooling-workshop,victorporof/go-tooling-workshop,1486,,JavaScript
mattvh,videojs-contrib-hls,mattvh/videojs-contrib-hls,1486,,CSS
franzejr,UWPCommunityToolkit,franzejr/UWPCommunityToolkit,1485,,Ruby
nyaadevs,VBFPopFlatButton,nyaadevs/VBFPopFlatButton,1485,,
first20hours,Surround360,first20hours/Surround360,1484,,
google,polka,google/polka,1484,,
google,regenerator,google/regenerator,1484,,
s-panferov,TinderSimpleSwipeCards,s-panferov/TinderSimpleSwipeCards,1483,,TypeScript
alexvasilkov,express-handlebars,alexvasilkov/express-handlebars,1483,,Java
CppCon,blurkit-android,CppCon/blurkit-android,1483,,C++
GoogleChrome,thanks,GoogleChrome/thanks,1482,,Go
Cyan4973,Iconic,Cyan4973/Iconic,1482,,C
thejameskyle,filepizza,thejameskyle/filepizza,1481,,
majidgolshadi,DeepVideoAnalytics,majidgolshadi/DeepVideoAnalytics,1480,,Java
ameizi,ngraph.path,ameizi/ngraph.path,1480,,
qtile,history,qtile/history,1480,,Python
CodingTrain,Office-Code-Pro,CodingTrain/Office-Code-Pro,1479,,JavaScript
HypothesisWorks,DACircularProgress,HypothesisWorks/DACircularProgress,1479,,Python
visualfc,service-fabric,visualfc/service-fabric,1479,,Go
SynoCommunity,AndroidNote,SynoCommunity/AndroidNote,1479,,Makefile
sporkrb,mitro,sporkrb/mitro,1478,,Ruby
CppCon,react-big-calendar,CppCon/react-big-calendar,1478,,C++
learncodeacademy,semantic.gs,learncodeacademy/semantic.gs,1477,,
querydsl,ThreeTenABP,querydsl/ThreeTenABP,1477,,Java
spring-io,Sketch-Flex-Layout,spring-io/Sketch-Flex-Layout,1477,,Java
tinkerpop,wifite,tinkerpop/wifite,1476,,Java
carekit-apple,generator-ionic,carekit-apple/generator-ionic,1476,,Objective-C
eclipse,device.js,eclipse/device.js,1475,,
krispo,vim-rails,krispo/vim-rails,1475,,
ngaut,ELL,ngaut/ELL,1475,,
wandergis,cookiecutter-flask,wandergis/cookiecutter-flask,1475,,JavaScript
emberjs,api-standards,emberjs/api-standards,1473,,Ruby
FredKSchott,react-native-swipeout,FredKSchott/react-native-swipeout,1473,,VimL
snail007,easyXDM,snail007/easyXDM,1473,,
Medicean,adaptive-tab-bar,Medicean/adaptive-tab-bar,1473,,
vulcanjs,Colours,vulcanjs/Colours,1472,,JavaScript
babel,preview-transition,babel/preview-transition,1471,,JavaScript
dmlc,geckodriver,dmlc/geckodriver,1470,,C++
Juude,PhysicsJS,Juude/PhysicsJS,1469,,Shell
zoofIO,react-widgets,zoofIO/react-widgets,1469,,Python
JohnSundell,budo,JohnSundell/budo,1468,,Swift
kenperlin,dl-setup,kenperlin/dl-setup,1468,,JavaScript
sasstools,Bayesian-Modelling-in-Python,sasstools/Bayesian-Modelling-in-Python,1468,,JavaScript
osmandapp,tad,osmandapp/tad,1467,,Java
